9.598124984844547125e-01,9.992422377970175962e-01,9.992301278610253856e-01,9.992179781710893716e-01,9.989430430570227504e-01,9.989276737663684846e-01,9.989355779601295504e-01,9.986647073099772509e-01,9.986688032379525959e-01,9.986796276918268322e-01,9.986299844661804537e-01,9.985135793912967017e-01,9.984370718365896957e-01,9.450838870295366068e-01,9.233221536323552581e-01,8.879840965041714274e-01,8.851514223535634773e-01,8.782896327149953830e-01,8.719682979357863406e-01,8.417449183412391012e-01,8.371029650649000065e-01,8.585704029586536112e-01,8.455616047231275800e-01,8.689567188091388283e-01
9.601431215923625917e-01,9.992363435457564114e-01,9.992166870142253909e-01,9.992049234154100068e-01,9.989282042085687596e-01,9.989272405947330347e-01,9.989334809402652393e-01,9.987465260093474351e-01,9.987380555969533891e-01,9.986974101947427851e-01,9.986877463553452960e-01,9.986286859608395350e-01,9.985978518051407127e-01,9.629538195657596500e-01,9.571361589900945210e-01,9.256481668439029420e-01,9.249936088074965923e-01,9.228992728956610936e-01,9.159098690246498808e-01,8.839685794197922331e-01,8.799584384388683400e-01,8.697803998835714756e-01,8.532132918604469207e-01,8.728412251034907143e-01
9.601531432695802337e-01,9.992319188660573337e-01,9.992139255106703422e-01,9.992003455744391527e-01,9.989826306550355639e-01,9.989690486343686393e-01,9.989672279506172092e-01,9.988033705623179381e-01,9.987839976245258544e-01,9.987470629650921916e-01,9.987135944789610198e-01,9.986661399814517059e-01,9.986578301587641926e-01,9.626162027993718784e-01,9.593661589123885225e-01,9.437830070235818658e-01,9.439792948197766043e-01,9.416870204332326022e-01,9.308101103995710668e-01,9.047710638892529911e-01,9.038703092771436243e-01,9.002440358239907070e-01,8.930924617295025181e-01,8.995082544266417290e-01
9.600826546168595987e-01,9.992320147620350479e-01,9.992146356825385434e-01,9.992022278957198855e-01,9.989911549670281721e-01,9.989748622885652463e-01,9.989681715208511559e-01,9.988782362979519158e-01,9.988400127650022275e-01,9.988174816648589527e-01,9.987752035044012988e-01,9.987447212663560503e-01,9.987284061298578042e-01,9.613331100708351062e-01,9.576134884024755101e-01,9.393256635614646299e-01,9.382797366214926660e-01,9.379676788626557515e-01,9.271552930422105598e-01,9.054158295612758645e-01,9.078769668140846960e-01,9.100709627377685518e-01,9.003626751198142708e-01,8.983954922243568841e-01
9.601938507533738232e-01,9.992390301737408276e-01,9.992209283663170405e-01,9.992086319819341034e-01,9.990528019079312205e-01,9.990458608121104422e-01,9.990357852934609317e-01,9.989442337972130881e-01,9.988796453895348870e-01,9.988677433291947017e-01,9.988254608895748010e-01,9.988003119122259577e-01,9.987834890739029081e-01,9.488540556135311999e-01,9.442048457819632867e-01,9.232351735137476201e-01,9.205718046988445868e-01,9.190589248343588036e-01,9.077265472052704620e-01,8.858360456100984326e-01,8.875907368804769604e-01,8.932714575369919974e-01,8.816505328508664752e-01,8.835999296751977372e-01
9.602249530080083639e-01,9.992465777035611785e-01,9.992252317042898957e-01,9.992146073579883936e-01,9.990512552318662198e-01,9.990431600110770693e-01,9.990335869263187174e-01,9.990237762508631381e-01,9.989655058022546275e-01,9.989483756307198092e-01,9.989275341667914754e-01,9.989121829227114446e-01,9.989058163220529973e-01,9.598188112693742946e-01,9.577261952675240053e-01,9.387481183079000591e-01,9.363877257601526116e-01,9.346903333843386008e-01,9.345413272055245191e-01,9.104814997911268026e-01,9.128111122836137792e-01,9.217332285326392816e-01,9.151647120854912165e-01,9.187517989687293829e-01
9.604772052289565210e-01,9.992548214054322031e-01,9.992349197244774217e-01,9.992247483885110526e-01,9.990533033110707839e-01,9.990431484820538888e-01,9.990288444809538593e-01,9.990136641873951229e-01,9.989690611749525440e-01,9.989404384194688902e-01,9.989334487035256283e-01,9.989230851823058810e-01,9.989091195970305481e-01,9.621738115154787607e-01,9.538296819432929841e-01,9.359274820657802474e-01,9.341392047330756565e-01,9.311094921868596774e-01,9.298905174601511670e-01,9.144886642468982307e-01,9.163707611437388323e-01,9.249473195804391867e-01,9.197784535887620905e-01,9.234509193463636967e-01
9.604326013254915750e-01,9.992532173551517127e-01,9.992315470327254312e-01,9.992228524767025055e-01,9.990111780936015151e-01,9.989989027736199123e-01,9.989781628841243322e-01,9.989597763754579640e-01,9.989227345862758956e-01,9.988930373362571169e-01,9.988965114397666545e-01,9.988888867524863269e-01,9.988768518220437764e-01,9.670434820936240072e-01,9.603087741960012469e-01,9.424121374477788526e-01,9.413289671338409548e-01,9.381433144488940945e-01,9.382647978062138572e-01,9.233285546581244674e-01,9.250180840418847916e-01,9.350142016505081921e-01,9.306558845397366886e-01,9.347892679972350516e-01
9.604772276932420638e-01,9.992560762009057296e-01,9.992365661412602185e-01,9.992255183409515240e-01,9.990205179493933940e-01,9.990047229329688250e-01,9.989809512945720948e-01,9.989571899005499356e-01,9.989384472649389668e-01,9.989065990226626557e-01,9.989136435312582218e-01,9.989080028596258876e-01,9.988931162395375818e-01,9.715453089106220741e-01,9.729147935080162402e-01,9.573069344255230595e-01,9.569689269200706283e-01,9.562616948110234105e-01,9.551089778188481816e-01,9.338450311145871652e-01,9.328426470043871266e-01,9.410682781214187997e-01,9.335936646702908126e-01,9.355934477174034924e-01
9.605339435876819598e-01,9.992557470380223350e-01,9.992374751254849974e-01,9.992268763183288494e-01,9.990603707967643521e-01,9.990438961642416071e-01,9.990195371753426423e-01,9.989961812335972358e-01,9.989830280597464807e-01,9.989633240231811095e-01,9.989691080557024927e-01,9.989627196856905034e-01,9.989477637893628970e-01,9.890869457306799006e-01,9.887552759892035414e-01,9.751828996782461179e-01,9.748896551596295534e-01,9.743261798761032599e-01,9.717969420001356662e-01,9.491015260238395701e-01,9.471624308562889283e-01,9.475758954126941580e-01,9.413941609050203718e-01,9.432451175263123488e-01
9.606223786300184253e-01,9.992547254090284881e-01,9.992369277119174109e-01,9.992278441333490857e-01,9.990587323154940247e-01,9.990366040659413027e-01,9.990047847109349011e-01,9.989835001805384973e-01,9.989755054403091084e-01,9.989682237348589400e-01,9.989709628105813977e-01,9.989655299487969486e-01,9.989469789958143053e-01,9.885292255376686432e-01,9.886019347995006479e-01,9.742618031209694385e-01,9.743635825167874520e-01,9.751692509775373718e-01,9.731586407934349481e-01,9.537450448008136794e-01,9.515438374330571492e-01,9.519300988243019068e-01,9.454038699687355995e-01,9.452650290231758845e-01
9.607459205930888313e-01,9.992562537503205666e-01,9.992377761327752017e-01,9.992275170626572223e-01,9.990902499521121527e-01,9.990681553385931668e-01,9.990330263540811995e-01,9.990144540094284542e-01,9.990115966979044027e-01,9.990064550656001519e-01,9.990077844644774663e-01,9.990020910334195259e-01,9.989806845523843126e-01,9.919710068801744773e-01,9.918981571550620213e-01,9.829066246150828245e-01,9.832426660689511655e-01,9.831169781060875579e-01,9.811509987359325891e-01,9.623591464931999795e-01,9.602563484697149709e-01,9.566019242846079962e-01,9.540056301182522347e-01,9.550967354576851420e-01
9.607928054757998160e-01,9.992589065798395120e-01,9.992399811040832969e-01,9.992317477772598711e-01,9.990834102398604699e-01,9.990591233247636538e-01,9.990354613242411475e-01,9.990139434170609567e-01,9.990132969522814710e-01,9.990047811583891990e-01,9.990081313725622802e-01,9.990011416682026413e-01,9.989844257537476846e-01,9.951016852932197398e-01,9.959696184288995280e-01,9.864794306865884987e-01,9.862703301635653563e-01,9.858996212599311360e-01,9.838584379710699768e-01,9.685289498043229139e-01,9.671000123907796953e-01,9.657795918786181710e-01,9.631070365679290646e-01,9.642382790155206163e-01
9.608163264881047771e-01,9.992649393825108195e-01,9.992480576746171073e-01,9.992380850405192527e-01,9.991054873363562905e-01,9.990834139658524293e-01,9.990653355247456346e-01,9.990470435916503078e-01,9.990454668906142421e-01,9.990393998364435202e-01,9.990454332328150278e-01,9.990396960023387729e-01,9.990257751478137660e-01,9.888199550227806389e-01,9.900857212265755658e-01,9.815417116285134469e-01,9.812297744861899762e-01,9.811624804842168368e-01,9.787161360471904326e-01,9.665049796225723133e-01,9.643865148436283619e-01,9.602351412633769456e-01,9.578454444500021925e-01,9.605723238995738100e-01
9.608717173646679210e-01,9.992678033633616286e-01,9.992499811993184045e-01,9.992402939263230754e-01,9.991302354968052413e-01,9.991125887491639768e-01,9.991004744104170499e-01,9.990828170782147799e-01,9.990875969695043324e-01,9.990806577469074634e-01,9.990883258004631395e-01,9.990815378157872351e-01,9.990673504647702430e-01,9.902322285027318483e-01,9.917993489888395908e-01,9.821898310349459482e-01,9.818374534107663365e-01,9.817390260800398227e-01,9.788779555150617373e-01,9.661489685475777023e-01,9.644319443309209428e-01,9.618928965223376704e-01,9.606677763637787582e-01,9.624716924926601802e-01
9.608805304684233661e-01,9.992691717368018534e-01,9.992500185867383422e-01,9.992406459629297188e-01,9.991317734243884141e-01,9.991151159569261475e-01,9.991003652917443967e-01,9.990836865629478813e-01,9.990889564251268506e-01,9.990823243255773090e-01,9.990849425351420177e-01,9.990777097990871658e-01,9.990618382621081484e-01,9.901554425123240133e-01,9.918676851955681162e-01,9.817810887204443393e-01,9.816015642334308122e-01,9.810821435244356792e-01,9.783060625184305525e-01,9.647506438056749900e-01,9.640812970737557830e-01,9.615701532894916914e-01,9.621269277996351565e-01,9.635331469184501563e-01
9.609417664424941830e-01,9.992704695347371935e-01,9.992480284017390968e-01,9.992398052909277073e-01,9.991206085171668860e-01,9.991031298256819460e-01,9.990869366723179601e-01,9.990661510842215876e-01,9.990702300793958823e-01,9.990627546661231539e-01,9.990656179699444195e-01,9.990586456664226622e-01,9.990463581957215178e-01,9.918004228181930282e-01,9.929181490014732381e-01,9.829579911903747469e-01,9.827475294567351582e-01,9.818211250893714714e-01,9.797957889878716742e-01,9.687380462790509128e-01,9.677007463863833703e-01,9.646848647611081518e-01,9.650890184571035979e-01,9.664780184568758648e-01
9.609651179893548001e-01,9.992712586392004104e-01,9.992506241925773747e-01,9.992438368618138389e-01,9.991705102567237651e-01,9.991535120384955615e-01,9.991410506535661762e-01,9.991283071993428688e-01,9.991284180573221096e-01,9.991212400466190635e-01,9.991180196180794448e-01,9.991123907289498618e-01,9.990984144386949595e-01,9.939039849300790319e-01,9.946595342465347489e-01,9.849827972231164352e-01,9.848875434576361831e-01,9.854022819785953624e-01,9.837720910401911434e-01,9.724628050357765341e-01,9.714427236852497538e-01,9.690845376904343444e-01,9.693067421230610048e-01,9.698082814574757737e-01
9.609490038605719153e-01,9.992707565127547653e-01,9.992492944032766999e-01,9.992424346560001558e-01,9.991700088580867112e-01,9.991531725451832102e-01,9.991433578446766717e-01,9.991387696295019882e-01,9.991402125262224265e-01,9.991320359389559425e-01,9.991265113442278079e-01,9.991215466803774481e-01,9.991057832340889400e-01,9.954138219058515924e-01,9.961213257651270192e-01,9.861511906000762773e-01,9.859837342049020403e-01,9.862969741318801109e-01,9.849318560931406008e-01,9.731473657906221097e-01,9.716814652482430592e-01,9.702081547138465822e-01,9.705509443446723727e-01,9.707457328570384680e-01
9.609929121235770699e-01,9.992709322894128832e-01,9.992523701755249288e-01,9.992463242318935235e-01,9.991811856555152804e-01,9.991642698062191963e-01,9.991528062635921525e-01,9.991500526935889193e-01,9.991504344634227763e-01,9.991401866487908956e-01,9.991345574740014834e-01,9.991308490415864441e-01,9.991196505730279842e-01,9.965373679572433474e-01,9.968383728931533572e-01,9.831016748168357466e-01,9.826731205993211038e-01,9.825015668069940755e-01,9.808699838921910441e-01,9.747319182148889150e-01,9.735919870221930728e-01,9.720915178840148219e-01,9.718991415994413519e-01,9.715919248861700774e-01
9.609977123520430098e-01,9.992712618833003990e-01,9.992530082756536647e-01,9.992478953301204836e-01,9.991781771449890215e-01,9.991623691980743294e-01,9.991517239131226802e-01,9.991472108975990585e-01,9.991442199746682906e-01,9.991359479454331449e-01,9.991325894280944642e-01,9.991297419565723370e-01,9.991170231312151984e-01,9.977172259007656141e-01,9.981549960099229679e-01,9.861776083507383106e-01,9.857298441224511265e-01,9.851887077541714444e-01,9.838612134752056093e-01,9.797887501637718710e-01,9.798871133193811644e-01,9.791779246351144383e-01,9.785931633563805798e-01,9.789994438475752014e-01
9.609809239944754333e-01,9.992726846859344425e-01,9.992541700021903006e-01,9.992485082366616700e-01,9.991745198934838257e-01,9.991592749456685851e-01,9.991462095228504925e-01,9.991442085071782220e-01,9.991427304368254436e-01,9.991341529074212469e-01,9.991294410539918180e-01,9.991272890484126368e-01,9.991121317071669505e-01,9.963494681226245930e-01,9.967541086695888009e-01,9.851919808780726928e-01,9.846962758443780217e-01,9.845987672345695163e-01,9.833876783768836782e-01,9.771677927540750597e-01,9.769219459164997232e-01,9.758917900530397205e-01,9.760104459198224447e-01,9.761658968195641162e-01
9.609590778524053079e-01,9.992740291265883590e-01,9.992569131134922955e-01,9.992513386014465482e-01,9.991720947442848111e-01,9.991550101659327776e-01,9.991433193387828648e-01,9.991434896915245556e-01,9.991377262842489060e-01,9.991294802879761017e-01,9.991266263887054189e-01,9.991253967876401187e-01,9.991111096034404060e-01,9.966752514000114527e-01,9.970345052582605394e-01,9.861396085732545558e-01,9.858389699760493619e-01,9.856289550136863031e-01,9.845648126724693139e-01,9.777805463585572676e-01,9.776535104940545784e-01,9.766022601988455509e-01,9.760614114419047249e-01,9.766171208327015796e-01
9.609839411420303401e-01,9.992758807878306948e-01,9.992572383181089757e-01,9.992512578640593279e-01,9.991915291313517855e-01,9.991773149034454127e-01,9.991692338043141053e-01,9.991688884078797628e-01,9.991597226103747786e-01,9.991541206376112205e-01,9.991551948198040822e-01,9.991533565088410729e-01,9.991411280671338435e-01,9.970184123809193721e-01,9.973218131991796742e-01,9.851000632970267068e-01,9.853505439345147110e-01,9.852515454520160976e-01,9.851999153721890945e-01,9.781940096240060445e-01,9.779335771217858575e-01,9.766222126951559224e-01,9.757958316551613720e-01,9.759282933195223553e-01
9.609876609501538658e-01,9.992760017720737631e-01,9.992583201124309866e-01,9.992537013665858669e-01,9.991926803966855175e-01,9.991771695753914884e-01,9.991686236814943944e-01,9.991709273731983476e-01,9.991648214461626987e-01,9.991581968273222092e-01,9.991591783380014968e-01,9.991582247094832336e-01,9.991508443857638477e-01,9.960557816013025922e-01,9.963292542875047397e-01,9.843353320283144692e-01,9.841880657525372555e-01,9.845678022525561346e-01,9.846929845977688833e-01,9.767077411302380607e-01,9.766241741958635592e-01,9.748802930857181082e-01,9.743930564396656724e-01,9.750558322557492108e-01
9.609545535588676080e-01,9.992774472595659097e-01,9.992600148196914001e-01,9.992560210434182633e-01,9.991856139827520744e-01,9.991729610491321134e-01,9.991644934801113820e-01,9.991678671236285947e-01,9.991640592848002322e-01,9.991562881513363914e-01,9.991573388131700373e-01,9.991568639420729259e-01,9.991500012699358058e-01,9.961099236842994031e-01,9.963782295962648750e-01,9.849738780822502315e-01,9.850879404137306006e-01,9.854351017976441529e-01,9.854084763652831702e-01,9.772137530279059181e-01,9.771936192212951067e-01,9.756412983795985649e-01,9.746128775713038817e-01,9.751925441424180718e-01
9.610005377945440852e-01,9.992776662327237380e-01,9.992593039345869510e-01,9.992556752417354193e-01,9.992085037301438044e-01,9.991963648948816168e-01,9.991881791103128796e-01,9.991913029727843565e-01,9.991863003558331124e-01,9.991777108370559768e-01,9.991797656850790466e-01,9.991799482747024674e-01,9.991753996013261752e-01,9.965406762384121375e-01,9.967631686139325486e-01,9.858926903643121520e-01,9.861171214871792268e-01,9.863982839813234538e-01,9.864143966134765185e-01,9.800863659700838060e-01,9.796767811795950021e-01,9.783005345283521947e-01,9.778104014760427010e-01,9.782681107336846926e-01
9.610160144773040036e-01,9.992784243704997404e-01,9.992621074649905566e-01,9.992580163475116573e-01,9.992140764136678843e-01,9.992037469673441530e-01,9.991939607167216186e-01,9.991965982969188698e-01,9.991925492810207476e-01,9.991849512690285096e-01,9.991869970797532252e-01,9.991874052049679600e-01,9.991824329606775468e-01,9.975219135979308538e-01,9.977814906858670785e-01,9.875901168055662982e-01,9.876239859406448218e-01,9.881596281364817269e-01,9.881995884435786914e-01,9.819754107998924786e-01,9.818003131979382569e-01,9.808945759260669917e-01,9.805469961726551720e-01,9.809457008183171123e-01
9.610178561188655877e-01,9.992784474805981310e-01,9.992646951942509848e-01,9.992598206184384324e-01,9.992230838132988291e-01,9.992126323227156215e-01,9.992041462095349047e-01,9.992077218460394539e-01,9.992076129724584144e-01,9.992002823073363738e-01,9.992001424418663902e-01,9.992008458130815507e-01,9.991961490874453622e-01,9.978007482933337613e-01,9.979823507139686800e-01,9.896803733134804659e-01,9.896374227516234745e-01,9.899695196591677959e-01,9.898554956100316105e-01,9.834323476928155117e-01,9.835215457778334613e-01,9.828043273718600759e-01,9.826702194935332813e-01,9.835008795281231508e-01
9.610525590088958570e-01,9.992794541901159899e-01,9.992650742934457986e-01,9.992603040289471661e-01,9.992257521731057190e-01,9.992164013118282062e-01,9.992102686528909761e-01,9.992146038378099115e-01,9.992155391792140184e-01,9.992097609092949195e-01,9.992081440926252611e-01,9.992097629411407222e-01,9.992039499748616160e-01,9.977040142661696143e-01,9.977746571776455742e-01,9.909667135623264622e-01,9.908805220101223332e-01,9.913360471630261461e-01,9.911607799544567277e-01,9.849723095267624018e-01,9.850376581389781450e-01,9.843834727551963315e-01,9.843901629593817537e-01,9.845041295295363648e-01
9.610519171717351039e-01,9.992803460267886129e-01,9.992665324198369836e-01,9.992612039930539591e-01,9.992294671996780897e-01,9.992196163685033161e-01,9.992138824144465303e-01,9.992168587715759553e-01,9.992176746543099952e-01,9.992128450919711691e-01,9.992119530648077008e-01,9.992135772541967942e-01,9.992088295910775964e-01,9.981582260793480099e-01,9.979965764476419476e-01,9.914470097955755401e-01,9.913015712374069199e-01,9.913546468314585747e-01,9.912891766703209040e-01,9.844754091982276245e-01,9.845273259853521974e-01,9.840677984447608884e-01,9.841735486118661225e-01,9.842057215327502107e-01
9.610455017243395570e-01,9.992801503163105670e-01,9.992663224948856726e-01,9.992616387037782655e-01,9.992362354314832107e-01,9.992234891916318418e-01,9.992178734048897670e-01,9.992191051166996463e-01,9.992187749836152211e-01,9.992136540717069249e-01,9.992118246098922185e-01,9.992134549505975460e-01,9.992102458781337848e-01,9.979060628216798179e-01,9.974812518809130779e-01,9.916912451996029443e-01,9.914719848336568386e-01,9.917666678150279802e-01,9.917360767529510568e-01,9.856698070128399047e-01,9.857463245105411165e-01,9.854099777401563731e-01,9.852146054243796636e-01,9.850451295754607539e-01
9.610619567610466651e-01,9.992808269913540098e-01,9.992691285656828404e-01,9.992642458796947569e-01,9.992405952249313605e-01,9.992282338177298495e-01,9.992223391152498246e-01,9.992253950827947317e-01,9.992273747529987205e-01,9.992234260835696213e-01,9.992224669472802301e-01,9.992237285531603286e-01,9.992188446417735737e-01,9.982094606002498427e-01,9.977519524307976173e-01,9.920726756353543951e-01,9.918606175173219075e-01,9.918986525005906163e-01,9.919606916494629889e-01,9.865707277419666354e-01,9.863906368817391135e-01,9.862171060668660783e-01,9.862742524058083493e-01,9.859130374760782800e-01
9.610233384315363114e-01,9.992799021008181848e-01,9.992682208407261957e-01,9.992630377783131568e-01,9.992354975326811495e-01,9.992222491468938372e-01,9.992163053380153093e-01,9.992192235012758994e-01,9.992220228289687700e-01,9.992182469473303019e-01,9.992171908483988840e-01,9.992182824206563563e-01,9.992135019863077616e-01,9.981092887349916065e-01,9.976354170747618877e-01,9.919985976514971160e-01,9.917056031418713946e-01,9.916666480376232773e-01,9.916338064629263149e-01,9.859082806857341064e-01,9.858114154702738441e-01,9.856654206842474508e-01,9.857084434040193077e-01,9.854549674161814377e-01
9.610034817482112635e-01,9.992797295379058919e-01,9.992676623585314832e-01,9.992619441859954543e-01,9.992346459368647293e-01,9.992208335010104303e-01,9.992159615223622504e-01,9.992191757901203175e-01,9.992208922327099341e-01,9.992174381721842247e-01,9.992160303415573708e-01,9.992169252472941077e-01,9.992130463450882294e-01,9.981447588549616778e-01,9.976590443779780326e-01,9.917650841171605780e-01,9.915142697716893272e-01,9.912204861560859337e-01,9.911905307648998242e-01,9.856749234792554493e-01,9.855424270491874861e-01,9.852603223658196185e-01,9.855590101067349673e-01,9.853262006064337220e-01
9.610276504807349074e-01,9.992801278206814297e-01,9.992676227443386683e-01,9.992620086370551657e-01,9.992425160739315526e-01,9.992283883395058908e-01,9.992231011695127396e-01,9.992267219481762996e-01,9.992277201245342022e-01,9.992247453515693545e-01,9.992226364126063354e-01,9.992239732611466474e-01,9.992204880726062166e-01,9.982583745106803352e-01,9.977680298789819435e-01,9.918601930056596405e-01,9.917337618114803188e-01,9.915531803851825865e-01,9.914722793994001915e-01,9.867319738718851596e-01,9.865979799529300820e-01,9.863809388266233658e-01,9.866031380370644532e-01,9.864202831957301632e-01
9.610376694174715961e-01,9.992818113215914400e-01,9.992706133465212304e-01,9.992656247505331546e-01,9.992442001846681965e-01,9.992312505173958082e-01,9.992252602915506765e-01,9.992301225759506744e-01,9.992309732973270187e-01,9.992287444848673150e-01,9.992267510523777929e-01,9.992283393077787679e-01,9.992243451283753242e-01,9.982680541511605998e-01,9.978306638031220199e-01,9.914786743877759267e-01,9.911562307267589578e-01,9.910111097356211207e-01,9.909382263866717278e-01,9.868752970701087923e-01,9.868106982603317423e-01,9.864154773261677445e-01,9.866655644001948167e-01,9.864762626326420980e-01
9.610548705387678137e-01,9.992814025483530704e-01,9.992697467721749494e-01,9.992645603842376101e-01,9.992454294225725508e-01,9.992336186250661001e-01,9.992281076217623959e-01,9.992325136732487234e-01,9.992330519256269472e-01,9.992312449573711453e-01,9.992288642769183715e-01,9.992303647434528369e-01,9.992275849455216630e-01,9.985045610333219690e-01,9.980724782793233274e-01,9.918184877680303879e-01,9.915970663691631160e-01,9.914043036375899121e-01,9.913731622513417552e-01,9.874607001727812028e-01,9.873817923888076331e-01,9.871137172153504613e-01,9.874668643818308444e-01,9.873651323761463150e-01
