4.207924873488668588e-02,1.777880732459058699e-01,1.871022792807259805e-01,2.538041775788679177e-01,2.545322669625011414e-01,2.935953478652421622e-01,3.108039635505842058e-01,3.004316180160510608e-01,2.992320098011293505e-01,3.054637493184976238e-01,3.130019955712182722e-01,3.172906802236327151e-01
4.222182828243441904e-02,1.782927857399064786e-01,1.881007267310868536e-01,2.543007440219787196e-01,2.547762590721889819e-01,2.948257968110472582e-01,3.122980441204314950e-01,3.022744764675471263e-01,3.015862521989364775e-01,3.089814170029264173e-01,3.173652970422523589e-01,3.216627989694811895e-01
4.208613672992332633e-02,1.780780938797969781e-01,1.884732744741462462e-01,2.558895144746984318e-01,2.564985459646224597e-01,2.966634267219138699e-01,3.141865277770322651e-01,3.041907463618623297e-01,3.032850117270085577e-01,3.102504192989158360e-01,3.192764249124986353e-01,3.244452979041285157e-01
4.209507003049387658e-02,1.779382851995324755e-01,1.886446977992122243e-01,2.569083600927083433e-01,2.578343140101713726e-01,2.989047985496455229e-01,3.151312953714305864e-01,3.043585475948852315e-01,3.037873999526992108e-01,3.110667489781518413e-01,3.207576269573079730e-01,3.261213019667337232e-01
4.225217171000442834e-02,1.784312813324744063e-01,1.895779736270138960e-01,2.568299538034376495e-01,2.579721037840250197e-01,2.999298177594353354e-01,3.160571968605582205e-01,3.050686233997309538e-01,3.049624330815031148e-01,3.120538571015170626e-01,3.215277011822085806e-01,3.281585042787233952e-01
4.224549030039891073e-02,1.783373832754585331e-01,1.893092560971957328e-01,2.567903647648030474e-01,2.585572324031636948e-01,3.008701356249168235e-01,3.173884670459580226e-01,3.071163684669234728e-01,3.068089775157158972e-01,3.142542820609464660e-01,3.243316301984695005e-01,3.316423281594419459e-01
4.234410288530442851e-02,1.785125190703888143e-01,1.895495566769115903e-01,2.573222889550974557e-01,2.589788854547219188e-01,3.014697377032038439e-01,3.179463843896571662e-01,3.079570713865094067e-01,3.078149752265810224e-01,3.149635487131764999e-01,3.258032558126063849e-01,3.332164953718019795e-01
4.242083437701994753e-02,1.784816124520266778e-01,1.895870547323458832e-01,2.582942893037921683e-01,2.606139715945135493e-01,3.032833833410180646e-01,3.198321843524576380e-01,3.101281208080555740e-01,3.102200136139541264e-01,3.176759385834345695e-01,3.286819478632131974e-01,3.366684108236858708e-01
4.247634848014042452e-02,1.788528693268158776e-01,1.902757308271780801e-01,2.593465654827791234e-01,2.617216373252746475e-01,3.045713878394406549e-01,3.215254717901323556e-01,3.113184887897174069e-01,3.112973184010419669e-01,3.190865732952491984e-01,3.298697128057985206e-01,3.380440864031514780e-01
4.262274286175495724e-02,1.793782696708723923e-01,1.908000641258214003e-01,2.605310530903577337e-01,2.629214028246193435e-01,3.064171173903902923e-01,3.237183629173261412e-01,3.136637650609683248e-01,3.134942391521592375e-01,3.215934755370863929e-01,3.322568809112969590e-01,3.408617098889423769e-01
4.264755605155470808e-02,1.794688642331135620e-01,1.909617794333689500e-01,2.605460725251307896e-01,2.633314665496183649e-01,3.073180569070718127e-01,3.243611697770207303e-01,3.142332862586701414e-01,3.142189620559134311e-01,3.225195592384272336e-01,3.329026167222590704e-01,3.416981862326606834e-01
4.269355356588575012e-02,1.793750957860194839e-01,1.907042748409065180e-01,2.600466878831448891e-01,2.628349068287306745e-01,3.064416583932875193e-01,3.238955967830537963e-01,3.142896033163268266e-01,3.144663080399729971e-01,3.231258169998614815e-01,3.335675104316150330e-01,3.428658147709949811e-01
4.271738196809900939e-02,1.802088083161457743e-01,1.920162601640699185e-01,2.610639868086258031e-01,2.640442386762349436e-01,3.078710001281211306e-01,3.255213695017260545e-01,3.154864132756868833e-01,3.158436743879413089e-01,3.245735718639831124e-01,3.347611013032050220e-01,3.440885172241660017e-01
4.272295327374126678e-02,1.801695644235982996e-01,1.921768233873234200e-01,2.618399091030816361e-01,2.651346729461888652e-01,3.091807524822416386e-01,3.267321101379223602e-01,3.164449413893610785e-01,3.169420659068106216e-01,3.256938577699128867e-01,3.359326665531305878e-01,3.454694872098063585e-01
4.272520588851660278e-02,1.803499269663238758e-01,1.921573352771781262e-01,2.616892650156116273e-01,2.652042500271610814e-01,3.091371666759492043e-01,3.268118867615958378e-01,3.164664393388467722e-01,3.169225524986047926e-01,3.258485483758393197e-01,3.360135432558395419e-01,3.456572692984232753e-01
4.269090400485934383e-02,1.799306609127252765e-01,1.919224347160668753e-01,2.617951080150884291e-01,2.652481446451816494e-01,3.092358200474272234e-01,3.266130960651086323e-01,3.158654819381402912e-01,3.163861791181534766e-01,3.253744731142634294e-01,3.357412093474636539e-01,3.451331416654291329e-01
4.271236506205386418e-02,1.804346312206822622e-01,1.924208133387714792e-01,2.624509271058710347e-01,2.661685870516758423e-01,3.102363432083362071e-01,3.278142208575900995e-01,3.173222831829741741e-01,3.179041888812907946e-01,3.266967788530534267e-01,3.370462227642072595e-01,3.468942116862667735e-01
4.270669793486558952e-02,1.806946425952079827e-01,1.927014187274732615e-01,2.630632186500908021e-01,2.671417224963220094e-01,3.112348321105627980e-01,3.292195537594770904e-01,3.190635219831898794e-01,3.195676773659716918e-01,3.283456793490847070e-01,3.392404823247097134e-01,3.490448688356515006e-01
4.269346434772322563e-02,1.808876162231982110e-01,1.927921855683002450e-01,2.629572874395912918e-01,2.674490334008918779e-01,3.119348640103424830e-01,3.300160008561349723e-01,3.201590712777690473e-01,3.205141171941525147e-01,3.294080576167645047e-01,3.406520618502077991e-01,3.506118473579866723e-01
4.269342532738359952e-02,1.811076877094509874e-01,1.930619709378884885e-01,2.639117458245945347e-01,2.681257549009511965e-01,3.125059795273386620e-01,3.303204150639399428e-01,3.201599664253760857e-01,3.204460782019333265e-01,3.292997428549283012e-01,3.406995559021532838e-01,3.505239764543015002e-01
4.269685079393809035e-02,1.814637083619537461e-01,1.935957356123645945e-01,2.642933867127850167e-01,2.686094476675294773e-01,3.131062621782667588e-01,3.308105983143370121e-01,3.206189351177575197e-01,3.209071929426577374e-01,3.298263888874878869e-01,3.411189286142965460e-01,3.508838166314686702e-01
4.273649844617535137e-02,1.817245253553939899e-01,1.939774440544397294e-01,2.648528789601991562e-01,2.692580145254537816e-01,3.138906774692162838e-01,3.317218570018683477e-01,3.219929813254961970e-01,3.223311521377948408e-01,3.311310293293670548e-01,3.426672430696750538e-01,3.527326682599852825e-01
4.280845627806757064e-02,1.816570816088438900e-01,1.940072151820738389e-01,2.653008176569977006e-01,2.697411662083722406e-01,3.145559717574734071e-01,3.324990770064873424e-01,3.225473302824270472e-01,3.230177493937103628e-01,3.318463052201016117e-01,3.433846126532762999e-01,3.536594032140926713e-01
4.288941886632757078e-02,1.821137728320818272e-01,1.944863159425052612e-01,2.660655247415069091e-01,2.705378415362882372e-01,3.154043995273503320e-01,3.334744390680614012e-01,3.232860340386768394e-01,3.235219654733282324e-01,3.323271978926342629e-01,3.437738137904734481e-01,3.539945919549015163e-01
4.291845443697699103e-02,1.818286541983639149e-01,1.942122397188651428e-01,2.657459852172228132e-01,2.703935327002003897e-01,3.149224725185538754e-01,3.329875992617488678e-01,3.233233033546886737e-01,3.235608993131527389e-01,3.324851887102884818e-01,3.438817721658508630e-01,3.540759057077171867e-01
4.292399852388111003e-02,1.822102591473564182e-01,1.948050946112512005e-01,2.664426061958549696e-01,2.710521906080517462e-01,3.159338424403634882e-01,3.338369759484962618e-01,3.239467182103428766e-01,3.243208977013285477e-01,3.335771435737494017e-01,3.447926077746709117e-01,3.550532260485864677e-01
4.293937201694859873e-02,1.826068781562482091e-01,1.951432499929075803e-01,2.669064772125621654e-01,2.715670346988379724e-01,3.165588938468151814e-01,3.346287821457607503e-01,3.245342520285720567e-01,3.248912961555380785e-01,3.341284029607727302e-01,3.453976837868494854e-01,3.555611509943088500e-01
4.294797789602476656e-02,1.830036722604707344e-01,1.955737455123168489e-01,2.673852669216911226e-01,2.723432407875129302e-01,3.175539472274593877e-01,3.357619488999885049e-01,3.255088977428264307e-01,3.258108861753806207e-01,3.349061934281619690e-01,3.461699062267135085e-01,3.562773004771122021e-01
4.298825115714916684e-02,1.827784350206228814e-01,1.953205555093251167e-01,2.673684412480059613e-01,2.723696765996863611e-01,3.172415564280757216e-01,3.356390547579413686e-01,3.255321685867860193e-01,3.257874454625257488e-01,3.348497965716402680e-01,3.462099918129696863e-01,3.567986926534033043e-01
4.300670495531405679e-02,1.828731093795378793e-01,1.954369570849495419e-01,2.675803433031040401e-01,2.725807940577954502e-01,3.173410378582400271e-01,3.357503658522710821e-01,3.257844317502720521e-01,3.260850011641657220e-01,3.353009043219989382e-01,3.467355676223807803e-01,3.572141406223922622e-01
4.300781474033366081e-02,1.832549543170016448e-01,1.959158232674262368e-01,2.678968783856813252e-01,2.730474772443366449e-01,3.178853685668048268e-01,3.364303708201324405e-01,3.266704873744923354e-01,3.269381366593137050e-01,3.362013568828219889e-01,3.477919452984764570e-01,3.582444227510548362e-01
4.305520112550765416e-02,1.834988268952838231e-01,1.961009228179933506e-01,2.682255552783358032e-01,2.734398502034142142e-01,3.182321765955879456e-01,3.368259787085884915e-01,3.273709507912965222e-01,3.276258822284218164e-01,3.370986286669602205e-01,3.486650062269924244e-01,3.590091139867492287e-01
4.306299042658705278e-02,1.834759555213057725e-01,1.961201317426858604e-01,2.684545376969548758e-01,2.736294419577342540e-01,3.184030000929781723e-01,3.368837072572897218e-01,3.277209671803129054e-01,3.280626076796010482e-01,3.375257293321588525e-01,3.493131306828813343e-01,3.599572860656315432e-01
4.309090384008012337e-02,1.838213947772144863e-01,1.964362920613547669e-01,2.685194152191105466e-01,2.736968713400119158e-01,3.186013828001575399e-01,3.371101798432782903e-01,3.277012992146868808e-01,3.281051142803370624e-01,3.376297273757986050e-01,3.493055786984997635e-01,3.600226446123126478e-01
4.310798717130136931e-02,1.838237444257951603e-01,1.965773849875755708e-01,2.685485858815895854e-01,2.738687964361748994e-01,3.188813352972091342e-01,3.376486346665248384e-01,3.282674366998079574e-01,3.285834315163067565e-01,3.381306192414493261e-01,3.498301094555535951e-01,3.605203159727882745e-01
4.313646348702492028e-02,1.839878725704202633e-01,1.968409417223432323e-01,2.690197209149411961e-01,2.743858189876371423e-01,3.197480988471956831e-01,3.382152115438172846e-01,3.288352475477766546e-01,3.292237952402487511e-01,3.388460143655727674e-01,3.506409081740404776e-01,3.614030944786126853e-01
4.314108577249357868e-02,1.845370999852283811e-01,1.975008005872617156e-01,2.695974885188011649e-01,2.750134615473673882e-01,3.206892092621984047e-01,3.390984781396763070e-01,3.292997130934942063e-01,3.297859965136937244e-01,3.394505685327889877e-01,3.512877495232249458e-01,3.619233436207209831e-01
4.315331238413806780e-02,1.843726367446603953e-01,1.973372154940559453e-01,2.694444723422490529e-01,2.749041735705969325e-01,3.205531245670041884e-01,3.390712351708350392e-01,3.291185758444244991e-01,3.296563694289156299e-01,3.393075408636677670e-01,3.512435388922303670e-01,3.617920006038179426e-01
4.314631571776340185e-02,1.845191035927269407e-01,1.974908187128517345e-01,2.696256131645297094e-01,2.751122468416754563e-01,3.209905395854057431e-01,3.394029868678717921e-01,3.294345357685877218e-01,3.298968226463213083e-01,3.396466268100968300e-01,3.516583870363945152e-01,3.622512356614839280e-01
4.314475296829299589e-02,1.846713531386081075e-01,1.976833476294632685e-01,2.697010572504918158e-01,2.753251894225731133e-01,3.211563778745737952e-01,3.398980912925605447e-01,3.299765054045740165e-01,3.304159214075098605e-01,3.402178168044501794e-01,3.521796189628373930e-01,3.626248719929175413e-01
4.315120477251634806e-02,1.850225866503794336e-01,1.981357873669372383e-01,2.700290540254182137e-01,2.757744350917647469e-01,3.219427432344185158e-01,3.406658268579879079e-01,3.307061309918029046e-01,3.311870773853051730e-01,3.409118615303576294e-01,3.529425636408805023e-01,3.634915310408060596e-01
4.315416557011981374e-02,1.852321786121633729e-01,1.983508481634365106e-01,2.701378125991477641e-01,2.758921401051215305e-01,3.221929774017776027e-01,3.409750451998882492e-01,3.309268807773728116e-01,3.313536343926276606e-01,3.410369172082321487e-01,3.530520613677786135e-01,3.636504297406257802e-01
4.319125427086926983e-02,1.848558457801693089e-01,1.979194121039566656e-01,2.699461827245816514e-01,2.757063117382259065e-01,3.215311394646476195e-01,3.407566784847894104e-01,3.312047249214097877e-01,3.315079456665904201e-01,3.411727887416370897e-01,3.531650304471182777e-01,3.639656896816285125e-01
4.320851666827648513e-02,1.848657509243392394e-01,1.979301162729006636e-01,2.699942420069382232e-01,2.758174077925943934e-01,3.215970207047887386e-01,3.408907266680434311e-01,3.313960582811962818e-01,3.317401302938290386e-01,3.414773244663422136e-01,3.534898345017991050e-01,3.643211494041891929e-01
4.321174003162692179e-02,1.848827556330352173e-01,1.979923056244817237e-01,2.700560560593787685e-01,2.758666670865554393e-01,3.215927161706167436e-01,3.408309371617715411e-01,3.313524325683798177e-01,3.316551351722567542e-01,3.413990186079789990e-01,3.535101369417803507e-01,3.644442573868833524e-01
4.321980064900315249e-02,1.847921689827049796e-01,1.979449509292889875e-01,2.699579433791429173e-01,2.757697968168306146e-01,3.215500898085656423e-01,3.409025880940388387e-01,3.315542579556764458e-01,3.318354093673154814e-01,3.416015308749033030e-01,3.537193531832998339e-01,3.645806935435609852e-01
4.321228042379427620e-02,1.849394123076162355e-01,1.981180192579527211e-01,2.700194088609900733e-01,2.758968137861160241e-01,3.216440178359762370e-01,3.409995318133462461e-01,3.316474719367372703e-01,3.319710428710558880e-01,3.418216631512847603e-01,3.539364687757651229e-01,3.648110976546551365e-01
4.323648615397667622e-02,1.847715320235118197e-01,1.979867168502978947e-01,2.701145141288275320e-01,2.760017208381239096e-01,3.216927138082660842e-01,3.409961940213719900e-01,3.315350609773672352e-01,3.318898989254233101e-01,3.418047358527245838e-01,3.539656716575647066e-01,3.647616586002820904e-01
4.324010941942029590e-02,1.848801679647657237e-01,1.980718675722987487e-01,2.701565509612597338e-01,2.760879220346059704e-01,3.217964707542633751e-01,3.412723057020671802e-01,3.318578478637290718e-01,3.321619351440345258e-01,3.420826583138609212e-01,3.542077873526487952e-01,3.651347612496073092e-01
4.324421633948298538e-02,1.847973343556072734e-01,1.980373886384821647e-01,2.701621547467806805e-01,2.761352348849520633e-01,3.217291094081439207e-01,3.413859508924240727e-01,3.319460427846378514e-01,3.322625339500478447e-01,3.422203740201352762e-01,3.544357251191982972e-01,3.653738835126151274e-01
4.326090416769197422e-02,1.848940913496825156e-01,1.981291469029423935e-01,2.703300125832907574e-01,2.762891508077728320e-01,3.219810799334094087e-01,3.416365321460962390e-01,3.321371025948331446e-01,3.324801689661933124e-01,3.424569278871172351e-01,3.546776581987289290e-01,3.656457996390221621e-01
4.327386068512715372e-02,1.849951342907700802e-01,1.982443860665112356e-01,2.705984786780655793e-01,2.765048419529764212e-01,3.222527339834201920e-01,3.418031553007035983e-01,3.321934702959722929e-01,3.325179838644493069e-01,3.424533545581334160e-01,3.547679423903244422e-01,3.657829398991178649e-01
4.328095511993786115e-02,1.852854419297976230e-01,1.986306985445498441e-01,2.709897597194177998e-01,2.768997263627634986e-01,3.229403388994933066e-01,3.422441929166437635e-01,3.326036621868705967e-01,3.329624934535899694e-01,3.428968504257962069e-01,3.552352566178754723e-01,3.662167829248010320e-01
4.327555704112362456e-02,1.851919677306091139e-01,1.985097226192639730e-01,2.707706142180321685e-01,2.767797951811623580e-01,3.227501749947566667e-01,3.422196413369363310e-01,3.327912550309538586e-01,3.331639838442951862e-01,3.431614161619153669e-01,3.554940117228515550e-01,3.665763407194376211e-01
4.328322670526135729e-02,1.851977536403817404e-01,1.985111792587008761e-01,2.707983999334155900e-01,2.768290094068504015e-01,3.228720284753773262e-01,3.422985215064466291e-01,3.331150702488882009e-01,3.335091415054213249e-01,3.435747662127620061e-01,3.559098850830105798e-01,3.669751952217416013e-01
4.326907257368154541e-02,1.853829491076505187e-01,1.987323594746146227e-01,2.710145117637642320e-01,2.770702671781066218e-01,3.231610685468999100e-01,3.425107504780577905e-01,3.332066522662364694e-01,3.335382742008016765e-01,3.436215661764709384e-01,3.560272994473805963e-01,3.671102347761820428e-01
4.327755521491720436e-02,1.853715794292842278e-01,1.987282015194649643e-01,2.711802720912470654e-01,2.772551720940135134e-01,3.235681099411675810e-01,3.428492392063135497e-01,3.334456422983003154e-01,3.337858947002428911e-01,3.439163837343519048e-01,3.563334731306940784e-01,3.674362220580439931e-01
4.328362111633493603e-02,1.853262682996413002e-01,1.987045499519423386e-01,2.712420069935890243e-01,2.773256807121158851e-01,3.236413694503353367e-01,3.429492171260662414e-01,3.334134851636065267e-01,3.338177186611309133e-01,3.440108639175857297e-01,3.564813183968091326e-01,3.675913778446412983e-01
4.329697956405669651e-02,1.852066190482775099e-01,1.985969557332288860e-01,2.712807778441949091e-01,2.773436930322607519e-01,3.235170474726747347e-01,3.429758564824592626e-01,3.334664624607938666e-01,3.338831442570576735e-01,3.440878669865555239e-01,3.566086335393925388e-01,3.679227113480931233e-01
4.330673060000458929e-02,1.851471391814545342e-01,1.985544463401368587e-01,2.710909579646069711e-01,2.772579766299000936e-01,3.233710216656421332e-01,3.431243895644415232e-01,3.339484562955968849e-01,3.343162812989387556e-01,3.445614390567892094e-01,3.571215195444368273e-01,3.685549946355958228e-01
4.331788154539023550e-02,1.850326825145151566e-01,1.984336331568177791e-01,2.709676447483179706e-01,2.771202062408853473e-01,3.230807630334689984e-01,3.430170143591423915e-01,3.339799739353499497e-01,3.343346644533036205e-01,3.446609013348346795e-01,3.571535154282831637e-01,3.687345994705868435e-01
4.331764587633234187e-02,1.851285422543379744e-01,1.985781606185614834e-01,2.710091940606937921e-01,2.771603817621196564e-01,3.231207381730155093e-01,3.430794284790056881e-01,3.341739165089097630e-01,3.345285196075976630e-01,3.449218630025403520e-01,3.574084787717041189e-01,3.690856092483661421e-01
4.332591591649757184e-02,1.851525937609440342e-01,1.986139814355845634e-01,2.712605439582275735e-01,2.774090339997998256e-01,3.235692065173716436e-01,3.434253274004677170e-01,3.344739940990026361e-01,3.348328740245783419e-01,3.451790756433887886e-01,3.577579277366222943e-01,3.695105214159047358e-01
4.332853091263253603e-02,1.852478566823687334e-01,1.987317509140643368e-01,2.713915612642519015e-01,2.775377926581075738e-01,3.237229046923531528e-01,3.435103198211746922e-01,3.345967796347586454e-01,3.348982488763400100e-01,3.452503263397481703e-01,3.578019029263211359e-01,3.695826656870799809e-01
